departure_terminal,checkin_terminal,airline_grouped_hash,cco_hash,flt_hash,m_city_rus1,m_city_rus2,config,sum_bsm,t_st_year,t_st_month,t_st_day,t_st_hour,t_st_minute,t_st_second
0,0,21,34,137,0,97,87,29,2023,8,15,8,25,0
0,0,21,34,486,0,26,158,47,2023,8,15,8,25,0
0,0,21,34,589,0,75,158,54,2023,8,15,8,30,0
0,0,21,34,193,0,65,158,20,2023,8,15,8,30,0
0,0,21,34,555,0,34,158,42,2023,8,15,8,30,0
0,0,21,34,109,0,84,87,11,2023,8,15,8,35,0
0,0,21,34,129,0,44,158,96,2023,8,15,8,40,0
0,0,21,34,86,0,24,158,42,2023,8,15,8,50,0
0,0,21,34,419,0,84,87,20,2023,8,15,8,50,0
0,0,21,34,339,0,57,87,30,2023,8,15,8,55,0
0,0,21,34,523,0,89,296,183,2023,8,15,8,55,0
0,0,21,34,23,0,44,183,95,2023,8,15,9,0,0
1,1,34,34,195,0,91,402,190,2023,8,15,9,0,0
1,1,34,34,276,0,114,296,205,2023,8,15,9,5,0
1,1,34,34,64,0,42,158,122,2023,8,15,9,5,0
1,1,34,34,15,0,58,140,51,2023,8,15,9,10,0
0,0,21,34,266,0,90,158,54,2023,8,15,9,15,0
0,0,21,34,55,0,41,158,33,2023,8,15,9,0,0
0,0,21,34,43,0,89,183,84,2023,8,15,9,15,0
1,1,34,34,68,0,35,158,82,2023,8,15,9,20,0
0,0,21,34,157,0,100,158,62,2023,8,15,9,20,0
0,1,28,28,56,0,64,189,35,2023,8,15,9,25,0
0,0,21,34,83,0,34,170,56,2023,8,15,9,25,0
0,0,21,34,562,0,74,158,24,2023,8,15,9,25,0
0,0,21,34,374,0,86,158,45,2023,8,15,9,30,0
0,0,27,27,133,0,110,100,19,2023,8,15,9,30,0
1,1,13,13,336,0,114,186,125,2023,8,15,9,35,0
0,0,21,34,161,0,25,158,76,2023,8,15,9,35,0
0,0,21,34,335,0,50,296,114,2023,8,15,9,40,0
1,1,34,34,480,0,94,156,128,2023,8,15,9,40,0
0,0,21,34,493,0,84,140,24,2023,8,15,9,40,0
0,0,21,34,434,0,61,158,25,2023,8,15,9,45,0
0,0,21,34,392,0,89,183,63,2023,8,15,9,45,0
1,1,34,34,78,0,6,296,132,2023,8,15,9,45,0
1,1,26,26,386,0,58,107,36,2023,8,15,9,55,0
0,0,21,34,340,0,69,87,12,2023,8,15,9,55,0
0,1,28,28,548,0,57,189,61,2023,8,15,9,55,0
0,0,21,34,16,0,66,158,60,2023,8,15,10,0,0
0,0,21,34,149,0,82,183,46,2023,8,15,10,0,0
1,1,20,20,255,0,35,220,85,2023,8,15,10,0,0
1,1,34,34,378,0,91,140,65,2023,8,15,10,0,0
0,1,28,28,240,0,56,189,44,2023,8,15,10,5,0
1,1,34,34,549,0,8,427,190,2023,8,15,10,10,0
0,0,21,34,170,0,89,183,86,2023,8,15,10,15,0
0,0,21,34,583,0,44,183,113,2023,8,15,10,20,0
0,0,21,34,350,0,41,158,38,2023,8,15,20,35,0
0,0,21,34,538,0,50,156,73,2023,8,15,20,35,0
0,0,21,34,91,0,77,402,367,2023,8,15,22,10,0
0,0,21,34,552,0,75,158,40,2023,8,15,20,40,0
0,1,28,28,28,0,15,189,75,2023,8,15,20,45,0
0,0,21,34,319,0,64,170,48,2023,8,15,22,5,0
0,1,28,28,125,0,39,189,79,2023,8,15,20,50,0
1,1,34,34,202,0,6,296,153,2023,8,15,20,50,0
0,0,21,34,567,0,100,158,48,2023,8,15,20,50,0
1,1,34,34,117,0,54,402,283,2023,8,15,22,5,0
0,1,28,28,235,0,69,189,46,2023,8,15,22,0,0
0,0,21,34,588,0,50,158,57,2023,8,15,22,0,0
0,0,21,34,383,0,84,158,31,2023,8,15,21,0,0
0,0,21,34,296,0,103,402,316,2023,8,15,21,5,0
0,0,21,34,479,0,51,457,391,2023,8,15,21,55,0
0,0,21,34,200,0,57,158,52,2023,8,15,21,10,0
0,0,21,34,241,0,84,87,19,2023,8,15,21,10,0
1,1,34,34,298,0,14,402,270,2023,8,15,21,15,0
1,1,34,34,573,0,91,158,99,2023,8,15,21,15,0
0,0,27,27,74,0,110,50,18,2023,8,15,21,55,0
0,0,21,34,572,0,39,158,68,2023,8,15,21,20,0
0,0,21,34,132,0,11,170,60,2023,8,15,21,50,0
0,0,21,34,413,0,77,402,389,2023,8,15,19,50,0
0,1,28,28,510,0,108,189,29,2023,8,15,19,50,0
0,0,21,34,488,0,84,183,61,2023,8,15,19,50,0
1,1,9,9,158,0,73,292,196,2023,8,15,19,55,0
0,1,28,28,446,0,47,189,65,2023,8,15,20,0,0
1,1,34,34,24,0,113,402,239,2023,8,15,20,5,0
0,0,21,34,53,0,44,183,115,2023,8,15,20,10,0
0,0,21,34,576,0,51,457,408,2023,8,15,20,10,0
0,0,21,34,35,0,99,158,43,2023,8,15,22,20,0
1,1,6,6,543,0,16,168,157,2023,8,15,20,15,0
1,1,30,30,379,0,88,298,114,2023,8,15,20,15,0
1,1,26,26,102,0,58,189,35,2023,8,15,20,20,0
0,0,21,34,274,0,116,427,384,2023,8,15,20,20,0
0,0,21,34,191,0,65,158,37,2023,8,15,22,20,0
0,0,21,34,469,0,41,158,18,2023,8,15,22,15,0
0,0,21,34,448,0,22,316,248,2023,8,15,20,25,0
0,0,21,34,471,0,61,87,21,2023,8,15,20,30,0
0,0,21,34,388,0,84,183,48,2023,8,15,20,30,0
0,0,21,34,59,0,69,183,36,2023,8,15,22,15,0
0,0,22,25,556,0,41,189,64,2023,8,15,20,35,0
1,1,34,34,68,0,35,158,62,2023,8,21,9,25,0
0,0,22,25,395,0,56,189,68,2023,8,21,8,0,0
0,0,21,34,287,0,11,158,62,2023,8,21,9,30,0
0,0,21,34,591,0,44,183,123,2023,8,16,13,35,0
0,0,21,34,143,0,84,87,38,2023,8,16,13,35,0
0,0,21,34,390,0,82,158,50,2023,8,16,13,40,0
0,0,21,34,551,0,90,140,49,2023,8,16,13,40,0
0,0,21,34,432,0,99,87,18,2023,8,16,13,50,0
0,0,21,34,375,0,84,87,21,2023,8,16,13,50,0
0,0,21,34,256,0,34,158,83,2023,8,16,13,55,0
0,0,21,34,36,0,109,158,49,2023,8,16,14,0,0
0,1,28,28,57,0,44,189,87,2023,8,16,14,0,0
0,0,21,34,203,0,97,87,36,2023,8,16,14,0,0
0,1,28,28,408,0,86,189,47,2023,8,16,14,5,0
0,0,21,34,401,0,84,87,32,2023,8,16,14,10,0
0,1,28,28,577,0,108,189,49,2023,8,16,14,10,0
0,0,21,34,5,0,44,183,119,2023,8,16,14,15,0
0,0,21,34,208,0,89,158,66,2023,8,16,14,20,0
0,0,21,34,220,0,89,183,77,2023,8,16,14,20,0
0,1,28,28,293,0,24,189,49,2023,8,16,14,20,0
0,0,21,34,404,0,84,158,52,2023,8,16,14,25,0
0,0,21,34,536,0,100,158,60,2023,8,16,14,25,0
0,0,21,34,152,0,89,183,64,2023,8,16,14,30,0
0,0,21,34,437,0,56,158,50,2023,8,16,14,35,0
1,1,34,34,145,0,13,158,51,2023,8,16,14,40,0
0,0,21,34,45,0,64,158,39,2023,8,16,14,40,0
1,1,34,34,223,0,58,140,57,2023,8,16,15,0,0
1,1,34,34,306,0,8,296,146,2023,8,16,14,45,0
0,0,21,34,568,0,24,183,104,2023,8,16,14,45,0
1,1,34,34,197,0,35,158,75,2023,8,16,15,0,0
0,0,21,34,265,0,109,158,66,2023,8,16,0,5,0
0,0,21,34,385,0,41,183,45,2023,8,16,0,10,0
0,0,21,34,169,0,25,158,103,2023,8,16,0,10,0
1,1,34,34,71,0,83,158,79,2023,8,16,0,15,0
0,0,21,34,326,0,1,183,73,2023,8,16,0,10,0
1,1,34,34,451,0,20,158,88,2023,8,16,0,15,0
0,1,28,28,47,0,34,189,63,2023,8,16,0,20,0
1,1,22,25,371,0,19,189,184,2023,8,16,0,25,0
0,0,21,34,526,0,97,170,53,2023,8,16,0,25,0
0,0,21,34,156,0,15,158,63,2023,8,16,0,30,0
0,0,21,34,104,0,70,158,39,2023,8,16,0,35,0
0,1,28,28,262,0,100,189,40,2023,8,16,0,35,0
0,0,21,34,307,0,69,158,41,2023,8,16,0,40,0
1,1,35,35,537,0,35,131,114,2023,8,16,0,45,0
0,1,28,28,584,0,75,189,39,2023,8,16,0,45,0
0,0,21,34,172,0,100,140,46,2023,8,16,0,45,0
1,1,17,17,316,0,32,254,218,2023,8,16,0,50,0
0,0,21,34,458,0,84,170,41,2023,8,16,0,50,0
1,1,8,8,438,0,107,306,58,2023,8,16,0,55,0
0,0,21,34,250,0,34,87,19,2023,8,16,0,55,0
1,1,34,34,131,0,35,158,57,2023,8,16,0,55,0
0,0,21,34,414,0,50,183,78,2023,8,16,1,0,0
0,0,21,34,192,0,104,183,79,2023,8,16,1,0,0
1,1,34,34,356,0,87,296,165,2023,8,16,1,0,0
0,0,21,34,295,0,66,158,56,2023,8,16,1,5,0
1,1,34,34,245,0,72,196,190,2023,8,16,1,5,0
0,0,21,34,442,0,93,87,26,2023,8,16,1,5,0
0,0,21,34,470,0,22,316,251,2023,8,16,1,20,0
0,0,21,34,359,0,39,158,88,2023,8,16,1,25,0
0,0,21,34,332,0,97,87,36,2023,8,16,1,30,0
0,0,21,34,87,0,84,158,35,2023,8,16,1,30,0
0,0,21,34,38,0,92,183,91,2023,8,16,1,35,0
0,0,21,34,511,0,63,158,95,2023,8,16,1,50,0
0,0,21,34,283,0,75,183,34,2023,8,16,1,50,0
0,0,21,34,440,0,96,158,80,2023,8,16,1,50,0
0,0,21,34,423,0,71,87,24,2023,8,16,2,0,0
0,0,21,34,542,0,34,158,64,2023,8,16,2,5,0
0,0,21,34,106,0,89,183,75,2023,8,16,2,10,0
1,1,6,6,41,0,16,138,125,2023,8,16,2,10,0
1,1,34,34,532,0,8,296,191,2023,8,16,2,20,0
0,0,21,34,150,0,67,158,104,2023,8,16,2,30,0
1,1,3,34,235,0,49,87,28,2023,8,16,2,35,0
1,1,4,4,284,0,8,189,137,2023,8,16,2,45,0
1,1,35,35,110,0,35,131,130,2023,8,16,3,25,0
1,1,31,31,353,0,5,148,133,2023,8,16,4,10,0
0,0,21,34,502,0,89,183,59,2023,8,16,4,55,0
0,1,28,28,366,0,41,189,36,2023,8,16,5,30,0
0,0,21,34,430,0,89,156,53,2023,8,16,5,30,0
1,1,20,20,136,0,35,220,91,2023,8,16,5,50,0
0,0,21,34,365,0,84,158,43,2023,8,16,6,0,0
0,0,21,34,444,0,61,87,17,2023,8,16,6,0,0
0,0,21,34,42,0,89,158,57,2023,8,16,6,5,0
0,0,21,34,72,0,82,140,16,2023,8,16,6,15,0
0,0,21,34,468,0,89,196,88,2023,8,16,6,25,0
0,0,21,34,418,0,66,158,51,2023,8,16,6,20,0
0,0,21,34,441,0,70,87,16,2023,8,16,6,30,0
0,0,21,34,52,0,92,87,42,2023,8,16,6,30,0
0,0,21,34,518,0,100,140,40,2023,8,16,6,35,0
1,1,11,11,522,0,106,202,157,2023,8,16,6,45,0
0,0,21,34,499,0,34,87,21,2023,8,16,6,45,0
0,0,21,34,9,0,57,158,64,2023,8,16,6,45,0
0,0,21,34,410,0,44,183,122,2023,8,16,6,45,0
0,0,21,34,27,0,24,87,27,2023,8,16,6,50,0
0,0,21,34,592,0,64,87,8,2023,8,16,6,55,0
0,0,21,34,477,0,41,158,29,2023,8,16,6,55,0
0,1,28,28,26,0,11,189,56,2023,8,16,7,0,0
0,0,21,34,49,0,109,158,34,2023,8,16,7,0,0
0,0,21,34,217,0,84,183,25,2023,8,16,7,0,0
0,1,28,28,92,0,52,189,41,2023,8,16,7,0,0
0,0,21,34,127,0,93,158,32,2023,8,16,7,5,0
0,1,28,28,362,0,24,189,34,2023,8,16,7,5,0
0,0,21,34,84,0,44,183,97,2023,8,16,7,10,0
0,0,21,34,204,0,60,87,34,2023,8,16,7,10,0
0,0,21,34,305,0,89,158,94,2023,8,16,7,15,0
1,1,34,34,85,0,38,158,77,2023,8,16,7,15,0
0,0,21,34,426,0,39,158,68,2023,8,16,7,20,0
0,0,21,34,275,0,24,158,34,2023,8,16,7,30,0
1,1,34,34,165,0,18,158,135,2023,8,16,7,35,0
1,1,34,34,100,0,8,296,184,2023,8,16,7,40,0
0,0,21,34,94,0,37,158,45,2023,8,16,7,40,0
0,0,21,34,105,0,11,158,54,2023,8,16,7,45,0
0,1,28,28,443,0,90,189,58,2023,8,16,7,45,0
1,1,34,34,489,0,33,158,102,2023,8,16,7,50,0
0,0,21,34,570,0,56,158,74,2023,8,16,7,50,0
1,1,34,34,467,0,17,183,153,2023,8,16,7,55,0
0,0,21,34,512,0,67,158,81,2023,8,16,7,55,0
0,1,28,28,409,0,44,189,74,2023,8,16,8,0,0
0,0,21,34,290,0,44,183,109,2023,8,16,8,0,0
0,0,21,34,125,0,100,87,32,2023,8,16,8,0,0
0,0,22,25,395,0,56,189,72,2023,8,16,8,0,0
0,1,28,28,237,0,47,189,57,2023,8,16,8,5,0
0,1,28,28,429,0,108,189,48,2023,8,16,8,5,0
1,1,34,34,369,0,35,158,71,2023,8,16,8,10,0
0,1,28,28,95,0,41,189,28,2023,8,16,8,10,0
0,0,21,34,239,0,57,183,85,2023,8,16,8,10,0
0,1,28,28,205,0,109,189,50,2023,8,16,8,15,0
0,0,21,34,65,0,41,158,20,2023,8,16,8,15,0
1,1,34,34,578,0,106,296,188,2023,8,16,8,15,0
0,0,21,34,575,0,82,158,33,2023,8,16,8,20,0
0,0,21,34,421,0,84,87,15,2023,8,16,8,20,0
0,0,22,25,263,0,44,220,111,2023,8,16,8,25,0
0,0,21,34,137,0,97,87,30,2023,8,16,8,25,0
0,0,21,34,486,0,26,156,45,2023,8,16,8,25,0
0,0,21,34,193,0,65,158,21,2023,8,16,8,30,0
0,0,21,34,555,0,34,158,59,2023,8,16,8,30,0
0,0,21,34,589,0,75,158,27,2023,8,16,8,30,0
0,0,21,34,109,0,84,87,10,2023,8,16,8,35,0
0,0,21,34,129,0,44,158,86,2023,8,16,8,40,0
0,0,21,34,86,0,24,158,60,2023,8,16,8,50,0
0,0,21,34,419,0,84,87,9,2023,8,16,8,50,0
0,0,21,34,523,0,89,427,225,2023,8,16,8,55,0
1,1,34,34,195,0,91,427,208,2023,8,16,9,0,0
0,0,21,34,23,0,44,183,105,2023,8,16,9,0,0
1,1,34,34,64,0,42,158,101,2023,8,16,9,5,0
1,1,34,34,276,0,114,402,249,2023,8,16,9,5,0
0,0,21,34,43,0,89,183,70,2023,8,16,9,10,0
1,1,34,34,15,0,58,140,81,2023,8,16,9,10,0
1,1,34,34,549,0,8,402,187,2023,8,16,9,10,0
0,0,21,34,266,0,90,140,38,2023,8,16,9,15,0
0,1,28,28,31,0,89,189,77,2023,8,16,9,15,0
0,0,21,34,55,0,41,183,19,2023,8,16,9,0,0
0,0,21,34,157,0,100,158,45,2023,8,16,9,20,0
0,0,21,34,83,0,34,183,62,2023,8,16,9,25,0
0,0,21,34,562,0,74,158,50,2023,8,16,9,25,0
1,1,34,34,68,0,35,140,70,2023,8,16,9,25,0
0,0,21,34,374,0,86,158,54,2023,8,16,9,30,0
0,0,27,27,133,0,110,50,17,2023,8,16,9,30,0
0,0,21,34,392,0,89,183,62,2023,8,16,9,35,0
0,0,21,34,161,0,25,158,76,2023,8,16,9,35,0
0,0,21,34,335,0,50,296,81,2023,8,16,9,40,0
0,0,16,16,222,0,89,189,186,2023,8,16,9,40,0
0,0,21,34,493,0,84,140,24,2023,8,16,9,40,0
1,1,34,34,78,0,6,158,91,2023,8,16,9,45,0
0,1,28,28,56,0,64,189,51,2023,8,16,9,45,0
0,0,21,34,434,0,61,158,33,2023,8,16,9,45,0
0,0,21,34,340,0,69,87,12,2023,8,16,9,55,0
1,1,26,26,386,0,58,148,116,2023,8,16,9,55,0
0,1,28,28,548,0,57,189,70,2023,8,16,9,55,0
1,1,34,34,378,0,91,170,77,2023,8,16,10,0,0
0,0,21,34,149,0,82,183,53,2023,8,16,10,0,0
0,0,21,34,16,0,66,158,45,2023,8,16,10,0,0
0,0,21,34,170,0,89,183,66,2023,8,16,10,15,0
0,0,21,34,583,0,44,183,113,2023,8,16,10,20,0
0,0,16,16,465,0,44,189,178,2023,8,16,10,25,0
0,0,21,34,566,0,84,87,20,2023,8,16,10,25,0
0,0,21,34,560,0,57,196,101,2023,8,16,10,30,0
1,1,34,34,177,0,13,158,48,2023,8,16,10,30,0
0,0,16,16,175,0,84,189,134,2023,8,16,10,35,0
1,1,34,34,557,0,91,170,70,2023,8,16,10,35,0
0,0,21,34,33,0,84,156,36,2023,8,16,10,40,0
0,0,21,34,98,0,71,158,40,2023,8,16,10,40,0
0,0,21,34,142,0,89,183,72,2023,8,16,10,45,0
0,0,21,34,166,0,60,87,33,2023,8,16,10,45,0
0,1,28,28,412,0,89,189,81,2023,8,16,10,45,0
0,0,21,34,182,0,99,87,25,2023,8,16,10,50,0
0,0,21,34,559,0,37,87,28,2023,8,16,10,50,0
0,0,21,34,354,0,109,158,47,2023,8,16,10,50,0
1,1,34,34,415,0,29,158,81,2023,8,16,10,55,0
1,1,6,6,214,0,16,168,152,2023,8,16,10,55,0
1,1,18,18,333,0,0,308,309,2023,8,16,11,0,0
0,1,28,28,190,0,44,189,86,2023,8,16,11,0,0
0,0,21,34,297,0,75,87,28,2023,8,16,11,0,0
1,1,34,34,363,0,8,296,146,2023,8,16,10,55,0
0,0,21,34,318,0,100,158,51,2023,8,16,11,5,0
1,1,14,14,445,0,6,189,285,2023,8,16,11,5,0
0,0,21,34,411,0,90,158,42,2023,8,16,11,20,0
0,0,21,34,500,0,60,87,42,2023,8,16,11,25,0
0,0,21,34,77,0,82,158,25,2023,8,16,11,25,0
0,0,21,34,491,0,97,158,34,2023,8,16,11,30,0
0,0,21,34,123,0,84,87,22,2023,8,16,11,35,0
1,1,32,32,302,0,2,290,304,2023,8,16,11,40,0
0,0,33,33,258,0,81,164,73,2023,8,16,11,45,0
0,0,21,34,324,0,9,158,66,2023,8,16,11,45,0
0,0,21,34,97,0,34,170,47,2023,8,16,11,50,0
0,0,21,34,139,0,70,158,69,2023,8,16,11,55,0
0,0,21,34,232,0,84,87,19,2023,8,16,12,0,0
0,0,21,34,550,0,44,183,132,2023,8,16,12,5,0
0,1,28,28,329,0,62,189,97,2023,8,16,12,5,0
0,0,21,34,492,0,11,87,41,2023,8,16,12,5,0
0,1,28,28,558,0,23,189,79,2023,8,16,12,10,0
1,1,22,25,54,0,21,540,414,2023,8,16,12,10,0
1,1,34,34,368,0,10,158,42,2023,8,16,11,55,0
0,0,21,34,289,0,84,158,43,2023,8,16,12,25,0
0,0,21,34,476,0,89,183,79,2023,8,16,12,35,0
1,1,14,14,519,0,10,189,101,2023,8,16,12,35,0
0,0,27,27,114,0,101,93,40,2023,8,16,12,40,0
0,0,21,34,581,0,41,158,48,2023,8,16,12,55,0
0,0,21,34,207,0,57,158,92,2023,8,16,13,5,0
0,0,21,34,7,0,34,87,44,2023,8,16,13,25,0
0,0,21,34,406,0,89,196,88,2023,8,16,13,25,0
0,0,21,34,277,0,57,156,57,2023,8,16,15,5,0
0,0,21,34,280,0,41,158,42,2023,8,16,15,5,0
0,0,21,34,563,0,44,183,103,2023,8,16,15,5,0
0,0,21,34,118,0,61,158,49,2023,8,16,15,10,0
0,0,21,34,452,0,60,158,99,2023,8,16,15,10,0
0,0,21,34,380,0,90,87,56,2023,8,16,15,10,0
0,0,21,34,513,0,75,140,51,2023,8,16,15,15,0
0,0,21,34,60,0,34,158,52,2023,8,16,15,20,0
0,0,21,34,311,0,84,183,58,2023,8,16,15,20,0
0,0,21,34,328,0,84,158,38,2023,8,16,15,30,0
0,0,21,34,188,0,56,156,41,2023,8,16,15,40,0
0,0,21,34,384,0,22,373,240,2023,8,16,15,40,0
0,0,21,34,259,0,34,158,68,2023,8,16,15,45,0
0,0,21,34,90,0,100,158,69,2023,8,16,15,50,0
0,0,21,34,176,0,11,87,35,2023,8,16,15,50,0
0,1,28,28,179,0,84,189,37,2023,8,16,15,55,0
0,0,21,34,124,0,11,158,53,2023,8,16,16,0,0
0,0,21,34,134,0,57,0,61,2023,8,16,16,0,0
0,0,21,34,325,0,86,140,61,2023,8,16,16,5,0
0,0,21,34,206,0,41,183,29,2023,8,16,16,5,0
0,0,21,34,180,0,89,158,67,2023,8,16,16,15,0
0,0,21,34,338,0,64,156,15,2023,8,16,16,20,0
0,0,21,34,590,0,84,87,32,2023,8,16,16,25,0
0,0,21,34,199,0,56,158,41,2023,8,16,16,30,0
0,0,21,34,330,0,77,402,382,2023,8,16,16,35,0
0,0,22,25,407,0,70,218,51,2023,8,16,16,40,0
0,0,21,34,75,0,44,183,107,2023,8,16,16,40,0
0,0,21,34,99,0,109,158,57,2023,8,16,16,40,0
0,1,28,28,308,0,44,189,83,2023,8,16,16,45,0
1,1,34,34,587,0,91,158,93,2023,8,16,16,45,0
0,0,16,16,497,0,82,189,84,2023,8,16,16,45,0
0,0,21,34,361,0,37,87,29,2023,8,16,16,50,0
0,1,28,28,121,0,57,189,54,2023,8,16,16,55,0
0,0,21,34,478,0,82,196,62,2023,8,16,16,55,0
0,0,21,34,341,0,116,373,321,2023,8,16,17,5,0
0,0,21,34,50,0,84,87,41,2023,8,16,17,10,0
0,0,21,34,231,0,103,402,327,2023,8,16,17,15,0
0,0,21,34,487,0,22,316,229,2023,8,16,17,15,0
0,0,22,25,111,0,41,189,90,2023,8,16,17,20,0
0,0,16,16,251,0,84,180,102,2023,8,16,17,20,0
0,0,21,34,545,0,24,87,38,2023,8,16,17,35,0
0,0,21,34,1,0,84,87,35,2023,8,16,17,25,0
0,0,21,34,569,0,39,158,87,2023,8,16,17,25,0
0,0,21,34,473,0,89,183,87,2023,8,16,17,25,0
0,0,21,34,377,0,57,183,56,2023,8,16,17,30,0
0,0,21,34,516,0,44,158,76,2023,8,16,17,35,0
0,0,21,34,299,0,34,158,51,2023,8,16,17,35,0
0,1,28,28,553,0,89,189,57,2023,8,16,17,40,0
0,0,21,34,580,0,75,158,56,2023,8,16,17,40,0
0,0,21,34,312,0,100,87,37,2023,8,16,17,50,0
0,1,28,28,585,0,60,189,105,2023,8,16,17,50,0
0,0,21,34,565,0,60,158,85,2023,8,16,17,55,0
0,0,21,34,352,0,70,158,89,2023,8,16,17,55,0
0,0,21,34,574,0,84,158,62,2023,8,16,18,0,0
0,1,28,28,449,0,84,189,43,2023,8,16,18,10,0
0,1,28,28,140,0,56,189,52,2023,8,16,18,15,0
1,1,34,34,464,0,35,158,57,2023,8,16,18,20,0
0,0,21,34,586,0,103,402,317,2023,8,16,18,20,0
0,0,21,34,403,0,22,402,285,2023,8,16,18,25,0
1,1,24,22,225,0,73,286,344,2023,8,16,18,30,0
0,0,21,34,347,0,61,87,33,2023,8,16,18,30,0
1,1,34,34,249,0,58,158,50,2023,8,16,18,35,0
0,0,21,34,357,0,44,183,115,2023,8,16,18,35,0
0,0,27,27,344,0,76,50,20,2023,8,16,18,35,0
1,1,34,34,457,0,31,296,229,2023,8,16,18,40,0
0,0,16,16,281,0,41,189,64,2023,8,16,18,40,0
1,1,12,12,531,0,73,301,206,2023,8,16,18,45,0
0,0,21,34,425,0,84,87,37,2023,8,16,18,45,0
1,1,34,34,508,0,79,402,224,2023,8,16,18,50,0
0,0,21,34,128,0,85,87,39,2023,8,16,18,55,0
0,0,21,34,303,0,24,87,27,2023,8,16,18,55,0
0,0,21,34,314,0,84,87,18,2023,8,16,19,0,0
0,0,21,34,112,0,34,183,78,2023,8,16,19,5,0
1,1,30,30,517,0,113,298,189,2023,8,16,19,5,0
1,1,34,34,547,0,27,402,154,2023,8,16,19,10,0
0,1,28,28,267,0,89,189,50,2023,8,16,19,10,0
0,0,21,34,397,0,82,158,48,2023,8,16,19,15,0
0,1,28,28,436,0,24,189,38,2023,8,16,19,15,0
0,0,21,34,22,0,109,158,39,2023,8,16,19,20,0
0,0,21,34,198,0,57,140,47,2023,8,16,19,20,0
1,1,20,20,263,0,35,220,101,2023,8,16,19,25,0
0,0,21,34,261,0,86,87,29,2023,8,16,19,30,0
0,0,21,34,398,0,41,158,41,2023,8,16,19,30,0
0,0,21,34,323,0,89,158,56,2023,8,16,19,35,0
0,0,21,34,194,0,84,87,31,2023,8,16,19,40,0
0,0,21,34,88,0,60,87,41,2023,8,16,19,40,0
1,1,34,34,495,0,95,402,180,2023,8,16,19,45,0
0,0,21,34,413,0,77,427,417,2023,8,16,19,50,0
0,0,21,34,488,0,84,183,72,2023,8,16,19,50,0
0,1,28,28,510,0,108,189,57,2023,8,16,19,50,0
1,1,9,9,158,0,73,292,116,2023,8,16,19,55,0
0,0,22,25,260,0,41,220,117,2023,8,16,20,0,0
0,1,28,28,446,0,47,189,56,2023,8,16,20,0,0
0,0,21,34,53,0,44,183,108,2023,8,16,20,5,0
1,1,34,34,119,0,17,183,176,2023,8,16,20,10,0
0,0,21,34,576,0,51,457,410,2023,8,16,20,10,0
0,0,21,34,448,0,22,316,238,2023,8,16,20,15,0
0,0,21,34,274,0,116,402,350,2023,8,16,20,20,0
1,1,26,26,102,0,58,189,85,2023,8,16,20,20,0
0,0,21,34,388,0,84,183,44,2023,8,16,20,30,0
0,0,21,34,471,0,61,87,20,2023,8,16,20,30,0
0,0,21,34,350,0,41,140,34,2023,8,16,20,30,0
0,0,21,34,538,0,50,183,74,2023,8,16,20,35,0
0,0,21,34,126,0,66,158,52,2023,8,16,20,40,0
0,0,21,34,552,0,75,158,53,2023,8,16,20,40,0
0,1,28,28,28,0,15,189,94,2023,8,16,20,45,0
1,1,34,34,46,0,72,196,192,2023,8,16,20,45,0
0,0,21,34,567,0,100,158,53,2023,8,16,20,50,0
0,1,28,28,125,0,39,189,81,2023,8,16,20,50,0
1,1,34,34,202,0,6,296,128,2023,8,16,20,50,0
0,0,21,34,383,0,84,158,33,2023,8,16,21,0,0
0,0,21,34,296,0,103,316,257,2023,8,16,21,5,0
0,0,21,34,241,0,84,87,11,2023,8,16,21,10,0
0,0,21,34,200,0,57,158,48,2023,8,16,21,10,0
1,1,34,34,573,0,91,158,91,2023,8,16,21,15,0
1,1,34,34,93,0,73,402,219,2023,8,16,21,20,0
0,0,21,34,572,0,39,158,92,2023,8,16,21,20,0
1,1,34,34,346,0,13,158,54,2023,8,16,21,25,0
1,1,24,22,89,0,27,314,506,2023,8,16,21,25,0
0,0,21,34,447,0,34,158,50,2023,8,16,21,30,0
0,0,21,34,459,0,84,183,39,2023,8,16,21,30,0
0,0,21,34,160,0,92,183,99,2023,8,16,21,45,0
0,0,21,34,132,0,11,183,59,2023,8,16,21,50,0
0,0,27,27,74,0,110,50,15,2023,8,16,21,55,0
0,0,16,16,431,0,98,189,230,2023,8,16,21,55,0
1,1,34,34,0,0,102,158,94,2023,8,16,21,55,0
0,0,21,34,588,0,50,158,59,2023,8,16,22,0,0
0,1,28,28,235,0,69,189,67,2023,8,16,22,0,0
0,0,21,34,319,0,64,183,38,2023,8,16,22,5,0
0,0,21,34,91,0,77,427,412,2023,8,16,22,10,0
0,1,28,28,279,0,46,189,62,2023,8,16,22,15,0
0,0,21,34,59,0,69,158,46,2023,8,16,22,15,0
0,0,21,34,469,0,41,158,23,2023,8,16,22,15,0
0,0,21,34,35,0,99,158,38,2023,8,16,22,20,0
0,0,21,34,191,0,65,158,37,2023,8,16,22,20,0
0,0,21,34,509,0,37,87,29,2023,8,16,22,30,0
0,1,28,28,348,0,50,189,68,2023,8,16,22,30,0
0,0,21,34,138,0,82,158,37,2023,8,16,22,35,0
1,1,34,34,229,0,0,183,145,2023,8,16,22,35,0
0,0,21,34,343,0,22,316,243,2023,8,16,22,40,0
0,0,21,34,351,0,93,87,48,2023,8,16,22,40,0
